,County,Technology,Year,Vehicle Count,Make,Model
12736,Knox,All,2024,15,VOLVO,C40
12737,Knox,All,2024,1,VOLVO,EX40
12738,Knox,All,2024,32,VOLVO,S60
12739,Knox,All,2024,12,VOLVO,S90
12740,Knox,All,2024,10,VOLVO,V60
12741,Knox,All,2024,28,VOLVO,XC40
12742,Knox,All,2024,90,VOLVO,XC60
12743,Knox,All,2024,81,VOLVO,XC90
12744,Knox,BEV,2024,2,ACURA,ZDX
12745,Knox,BEV,2024,58,AUDI,E-TRON
12746,Knox,BEV,2024,7,AUDI,E-TRON GT
12747,Knox,BEV,2024,17,AUDI,E-TRON SPORTBACK
12748,Knox,BEV,2024,32,AUDI,Q4
12749,Knox,BEV,2024,19,AUDI,Q8
12750,Knox,BEV,2024,7,AUDI,RS E-TRON GT
12751,Knox,BEV,2024,35,BMW,I3
12752,Knox,BEV,2024,31,BMW,I4
12753,Knox,BEV,2024,7,BMW,I5
12754,Knox,BEV,2024,3,BMW,I7
12755,Knox,BEV,2024,18,BMW,IX
12756,Knox,BEV,2024,39,CADILLAC,LYRIQ
12757,Knox,BEV,2024,9,CHEVROLET,BLAZER EV
12758,Knox,BEV,2024,16,CHEVROLET,BOLT EUV
12759,Knox,BEV,2024,56,CHEVROLET,BOLT EV
12760,Knox,BEV,2024,10,CHEVROLET,EQUINOX EV
12761,Knox,BEV,2024,8,CHEVROLET,SILVERADO EV
12762,Knox,BEV,2024,12,CHEVROLET,SPARK
12763,Knox,BEV,2024,15,FIAT,500
12764,Knox,BEV,2024,4,FISKER,OCEAN
12765,Knox,BEV,2024,28,FORD,F-150
12766,Knox,BEV,2024,11,FORD,FOCUS
12767,Knox,BEV,2024,117,FORD,MUSTANG MACH-E
12768,Knox,BEV,2024,13,FORD,TRANSIT
12769,Knox,BEV,2024,3,GEM,GEM
12770,Knox,BEV,2024,3,GENESIS,GV60
12771,Knox,BEV,2024,19,GMC,HUMMER EV PICKUP
12772,Knox,BEV,2024,9,GMC,HUMMER EV SUV
12773,Knox,BEV,2024,1,GMC,SIERRA EV
12774,Knox,BEV,2024,8,HONDA,PROLOGUE
12775,Knox,BEV,2024,50,HYUNDAI,IONIQ 5
12776,Knox,BEV,2024,3,HYUNDAI,IONIQ 5 N
12777,Knox,BEV,2024,28,HYUNDAI,IONIQ 6
12778,Knox,BEV,2024,27,HYUNDAI,KONA ELECTRIC
12779,Knox,BEV,2024,19,JAGUAR,I-PACE
12780,Knox,BEV,2024,55,KIA,EV6
12781,Knox,BEV,2024,14,KIA,EV9
12782,Knox,BEV,2024,37,KIA,NIRO
12783,Knox,BEV,2024,4,KIA,SOUL
12784,Knox,BEV,2024,3,KIA,SOUL EV
12785,Knox,BEV,2024,9,LEXUS,RZ
12786,Knox,BEV,2024,22,LUCID,AIR
12787,Knox,BEV,2024,7,MERCEDES-BENZ,B-CLASS
12788,Knox,BEV,2024,9,MERCEDES-BENZ,EQB-CLASS
12789,Knox,BEV,2024,4,MERCEDES-BENZ,EQE-CLASS SEDAN
12790,Knox,BEV,2024,16,MERCEDES-BENZ,EQE-CLASS SUV
12791,Knox,BEV,2024,19,MERCEDES-BENZ,EQS-CLASS SEDAN
12792,Knox,BEV,2024,14,MERCEDES-BENZ,EQS-CLASS SUV
12793,Knox,BEV,2024,12,MINI,HARDTOP
12794,Knox,BEV,2024,22,NISSAN,ARIYA
12795,Knox,BEV,2024,101,NISSAN,LEAF
12796,Knox,BEV,2024,2,POLARIS,GEM
12797,Knox,BEV,2024,16,POLESTAR,PS2
12798,Knox,BEV,2024,63,PORSCHE,TAYCAN
12799,Knox,BEV,2024,10,RIVIAN,EDV
12800,Knox,BEV,2024,28,RIVIAN,R1S
12801,Knox,BEV,2024,25,RIVIAN,R1T
12802,Knox,BEV,2024,12,SMART,FORTWO
12803,Knox,BEV,2024,6,SMART,FORTWO ELECTRIC DRIVE
12804,Knox,BEV,2024,6,SUBARU,SOLTERRA
12805,Knox,BEV,2024,6,TESLA,CYBERTRUCK
12806,Knox,BEV,2024,76,TESLA,MODEL 3
12807,Knox,BEV,2024,139,TESLA,MODEL S
12808,Knox,BEV,2024,137,TESLA,MODEL X
12809,Knox,BEV,2024,70,TESLA,MODEL Y
12810,Knox,BEV,2024,11,TOYOTA,BZ4X
12811,Knox,BEV,2024,1,TOYOTA,RAV4
12812,Knox,BEV,2024,12,VOLKSWAGEN,E-GOLF
12813,Knox,BEV,2024,1,VOLKSWAGEN,ID. BUZZ
12814,Knox,BEV,2024,78,VOLKSWAGEN,ID.4
12815,Knox,BEV,2024,15,VOLVO,C40
12816,Knox,BEV,2024,1,VOLVO,EX40
12817,Knox,BEV,2024,28,VOLVO,XC40
12818,Knox,PHEV,2024,8,ALFA ROMEO,TONALE
12819,Knox,PHEV,2024,13,AUDI,A3
12820,Knox,PHEV,2024,3,AUDI,A7 E
12821,Knox,PHEV,2024,10,AUDI,Q5
12822,Knox,PHEV,2024,35,AUDI,Q5 E
12823,Knox,PHEV,2024,33,BMW,330E
12824,Knox,PHEV,2024,23,BMW,530E
12825,Knox,PHEV,2024,8,BMW,740E
12826,Knox,PHEV,2024,20,BMW,I3
12827,Knox,PHEV,2024,14,BMW,I8
12828,Knox,PHEV,2024,8,BMW,X3
12829,Knox,PHEV,2024,35,BMW,X5
12830,Knox,PHEV,2024,12,CADILLAC,ELR
12831,Knox,PHEV,2024,125,CHEVROLET,VOLT
12832,Knox,PHEV,2024,77,CHRYSLER,PACIFICA
12833,Knox,PHEV,2024,4,FISKER,KARMA
12834,Knox,PHEV,2024,22,FORD,C-MAX
12835,Knox,PHEV,2024,27,FORD,ESCAPE
12836,Knox,PHEV,2024,45,FORD,FUSION
12837,Knox,PHEV,2024,2,HONDA,ACCORD
12838,Knox,PHEV,2024,13,HONDA,CLARITY
12839,Knox,PHEV,2024,15,HYUNDAI,IONIQ
12840,Knox,PHEV,2024,4,HYUNDAI,SONATA
12841,Knox,PHEV,2024,9,HYUNDAI,TUCSON
12842,Knox,PHEV,2024,27,JEEP,GRAND CHEROKEE
12843,Knox,PHEV,2024,42,JEEP,WRANGLER
12844,Knox,PHEV,2024,36,KIA,NIRO
12845,Knox,PHEV,2024,14,KIA,SORENTO
12846,Knox,PHEV,2024,12,KIA,SPORTAGE
12847,Knox,PHEV,2024,7,LAND ROVER,RANGE ROVER
12848,Knox,PHEV,2024,7,LAND ROVER,RANGE ROVER SPORT
12849,Knox,PHEV,2024,18,LEXUS,NX
12850,Knox,PHEV,2024,4,LEXUS,RX
12851,Knox,PHEV,2024,27,LINCOLN,AVIATOR
12852,Knox,PHEV,2024,10,LINCOLN,CORSAIR
12853,Knox,PHEV,2024,2,MAZDA,CX-70
12854,Knox,PHEV,2024,11,MAZDA,CX-90
12855,Knox,PHEV,2024,4,MERCEDES-BENZ,C-CLASS
12856,Knox,PHEV,2024,12,MERCEDES-BENZ,GLC-CLASS
12857,Knox,PHEV,2024,10,MERCEDES-BENZ,GLE-CLASS
12858,Knox,PHEV,2024,2,MERCEDES-BENZ,S-CLASS
12859,Knox,PHEV,2024,1,MINI,COUNTRYMAN
12860,Knox,PHEV,2024,25,MITSUBISHI,OUTLANDER
12861,Knox,PHEV,2024,46,PORSCHE,CAYENNE
12862,Knox,PHEV,2024,19,PORSCHE,PANAMERA
12863,Knox,PHEV,2024,3,SUBARU,CROSSTREK
12864,Knox,PHEV,2024,16,TOYOTA,PRIUS PLUG-IN
12865,Knox,PHEV,2024,32,TOYOTA,PRIUS PRIME
12866,Knox,PHEV,2024,46,TOYOTA,RAV4 PRIME
12867,Knox,PHEV,2024,32,VOLVO,S60
12868,Knox,PHEV,2024,12,VOLVO,S90
12869,Knox,PHEV,2024,10,VOLVO,V60
12870,Knox,PHEV,2024,90,VOLVO,XC60
12871,Knox,PHEV,2024,81,VOLVO,XC90
12872,Lake,All,2023,2,MERCEDES-BENZ,EQS-CLASS SUV
12873,Lake,All,2023,2,TESLA,MODEL 3
12874,Lake,All,2023,1,TOYOTA,BZ4X
12875,Lake,All,2023,1,VOLKSWAGEN,ID.4
12876,Lake,BEV,2023,2,MERCEDES-BENZ,EQS-CLASS SUV
12877,Lake,BEV,2023,2,TESLA,MODEL 3
12878,Lake,BEV,2023,1,TOYOTA,BZ4X
12879,Lake,BEV,2023,1,VOLKSWAGEN,ID.4
12880,Lake,All,2024,4,MERCEDES-BENZ,EQS-CLASS SUV
12881,Lake,All,2024,4,MITSUBISHI,OUTLANDER
12882,Lake,All,2024,4,TESLA,MODEL 3
12883,Lake,All,2024,1,TOYOTA,BZ4X
12884,Lake,All,2024,4,VOLKSWAGEN,ID.4
12885,Lake,BEV,2024,4,MERCEDES-BENZ,EQS-CLASS SUV
12886,Lake,BEV,2024,4,TESLA,MODEL 3
12887,Lake,BEV,2024,1,TOYOTA,BZ4X
12888,Lake,BEV,2024,4,VOLKSWAGEN,ID.4
12889,Lake,PHEV,2024,4,MITSUBISHI,OUTLANDER
12890,Lauderdale,All,2019,4,CHEVROLET,VOLT
12891,Lauderdale,All,2019,1,TESLA,MODEL 3
12892,Lauderdale,BEV,2019,1,TESLA,MODEL 3
12893,Lauderdale,PHEV,2019,4,CHEVROLET,VOLT
12894,Lauderdale,All,2020,4,CHEVROLET,VOLT
12895,Lauderdale,All,2020,4,FORD,C-MAX
12896,Lauderdale,All,2020,5,FORD,FUSION
12897,Lauderdale,All,2020,1,NISSAN,LEAF
12898,Lauderdale,All,2020,4,TESLA,MODEL 3
12899,Lauderdale,BEV,2020,1,NISSAN,LEAF
12900,Lauderdale,BEV,2020,4,TESLA,MODEL 3
12901,Lauderdale,PHEV,2020,4,CHEVROLET,VOLT
12902,Lauderdale,PHEV,2020,4,FORD,C-MAX
12903,Lauderdale,PHEV,2020,5,FORD,FUSION
12904,Lauderdale,All,2021,4,CHEVROLET,VOLT
12905,Lauderdale,All,2021,6,FORD,C-MAX
12906,Lauderdale,All,2021,5,FORD,FUSION
12907,Lauderdale,All,2021,4,NISSAN,LEAF
12908,Lauderdale,All,2021,4,TESLA,MODEL 3
12909,Lauderdale,BEV,2021,4,NISSAN,LEAF
12910,Lauderdale,BEV,2021,4,TESLA,MODEL 3
12911,Lauderdale,PHEV,2021,4,CHEVROLET,VOLT
12912,Lauderdale,PHEV,2021,6,FORD,C-MAX
12913,Lauderdale,PHEV,2021,5,FORD,FUSION
12914,Lauderdale,All,2022,4,CHEVROLET,VOLT
12915,Lauderdale,All,2022,7,FORD,C-MAX
12916,Lauderdale,All,2022,2,FORD,FUSION
12917,Lauderdale,All,2022,2,JEEP,WRANGLER
12918,Lauderdale,All,2022,2,LINCOLN,AVIATOR
12919,Lauderdale,All,2022,4,NISSAN,LEAF
12920,Lauderdale,All,2022,7,TESLA,MODEL 3
12921,Lauderdale,BEV,2022,4,NISSAN,LEAF
12922,Lauderdale,BEV,2022,7,TESLA,MODEL 3
12923,Lauderdale,PHEV,2022,4,CHEVROLET,VOLT
12924,Lauderdale,PHEV,2022,7,FORD,C-MAX
12925,Lauderdale,PHEV,2022,2,FORD,FUSION
12926,Lauderdale,PHEV,2022,2,JEEP,WRANGLER
12927,Lauderdale,PHEV,2022,2,LINCOLN,AVIATOR
12928,Lauderdale,All,2023,8,FORD,C-MAX
12929,Lauderdale,All,2023,3,FORD,F-150
12930,Lauderdale,All,2023,11,JEEP,WRANGLER
12931,Lauderdale,All,2023,3,LINCOLN,AVIATOR
12932,Lauderdale,All,2023,4,NISSAN,LEAF
12933,Lauderdale,All,2023,6,TESLA,MODEL 3
12934,Lauderdale,All,2023,1,TESLA,MODEL X
12935,Lauderdale,All,2023,1,TESLA,MODEL Y
12936,Lauderdale,BEV,2023,3,FORD,F-150
12937,Lauderdale,BEV,2023,4,NISSAN,LEAF
12938,Lauderdale,BEV,2023,6,TESLA,MODEL 3
12939,Lauderdale,BEV,2023,1,TESLA,MODEL X
12940,Lauderdale,BEV,2023,1,TESLA,MODEL Y
12941,Lauderdale,PHEV,2023,8,FORD,C-MAX
12942,Lauderdale,PHEV,2023,11,JEEP,WRANGLER
12943,Lauderdale,PHEV,2023,3,LINCOLN,AVIATOR
12944,Lauderdale,All,2024,1,CHEVROLET,BOLT EUV
12945,Lauderdale,All,2024,1,CHEVROLET,BOLT EV
12946,Lauderdale,All,2024,8,FORD,C-MAX
12947,Lauderdale,All,2024,4,FORD,F-150
12948,Lauderdale,All,2024,1,FORD,MUSTANG MACH-E
12949,Lauderdale,All,2024,3,HYUNDAI,KONA ELECTRIC
12950,Lauderdale,All,2024,8,JEEP,WRANGLER
12951,Lauderdale,All,2024,3,KIA,EV9
12952,Lauderdale,All,2024,4,LINCOLN,AVIATOR
12953,Lauderdale,All,2024,3,MAZDA,CX-90
12954,Lauderdale,All,2024,4,NISSAN,LEAF
12955,Lauderdale,All,2024,7,TESLA,MODEL 3
12956,Lauderdale,All,2024,3,TESLA,MODEL S
12957,Lauderdale,All,2024,4,TESLA,MODEL X
12958,Lauderdale,All,2024,4,TESLA,MODEL Y
12959,Lauderdale,BEV,2024,1,CHEVROLET,BOLT EUV
12960,Lauderdale,BEV,2024,1,CHEVROLET,BOLT EV
12961,Lauderdale,BEV,2024,4,FORD,F-150
12962,Lauderdale,BEV,2024,1,FORD,MUSTANG MACH-E
12963,Lauderdale,BEV,2024,3,HYUNDAI,KONA ELECTRIC
12964,Lauderdale,BEV,2024,3,KIA,EV9
12965,Lauderdale,BEV,2024,4,NISSAN,LEAF
12966,Lauderdale,BEV,2024,7,TESLA,MODEL 3
12967,Lauderdale,BEV,2024,3,TESLA,MODEL S
12968,Lauderdale,BEV,2024,4,TESLA,MODEL X
12969,Lauderdale,BEV,2024,4,TESLA,MODEL Y
12970,Lauderdale,PHEV,2024,8,FORD,C-MAX
12971,Lauderdale,PHEV,2024,8,JEEP,WRANGLER
12972,Lauderdale,PHEV,2024,4,LINCOLN,AVIATOR
12973,Lauderdale,PHEV,2024,3,MAZDA,CX-90
12974,Lawrence,All,2019,3,CHEVROLET,BOLT EV
12975,Lawrence,All,2019,14,CHEVROLET,VOLT
12976,Lawrence,All,2019,4,FORD,FUSION
12977,Lawrence,All,2019,4,MERCEDES-BENZ,S-CLASS
12978,Lawrence,All,2019,7,NISSAN,LEAF
12979,Lawrence,All,2019,4,TESLA,MODEL S
12980,Lawrence,All,2019,8,TOYOTA,PRIUS PLUG-IN
12981,Lawrence,All,2019,6,TOYOTA,PRIUS PRIME
12982,Lawrence,BEV,2019,3,CHEVROLET,BOLT EV
12983,Lawrence,BEV,2019,7,NISSAN,LEAF
12984,Lawrence,BEV,2019,4,TESLA,MODEL S
12985,Lawrence,PHEV,2019,14,CHEVROLET,VOLT
12986,Lawrence,PHEV,2019,4,FORD,FUSION
12987,Lawrence,PHEV,2019,4,MERCEDES-BENZ,S-CLASS
12988,Lawrence,PHEV,2019,8,TOYOTA,PRIUS PLUG-IN
12989,Lawrence,PHEV,2019,6,TOYOTA,PRIUS PRIME
12990,Lawrence,All,2020,5,CHEVROLET,BOLT EV
12991,Lawrence,All,2020,17,CHEVROLET,VOLT
12992,Lawrence,All,2020,4,FORD,FUSION
12993,Lawrence,All,2020,2,HONDA,CLARITY
12994,Lawrence,All,2020,3,MERCEDES-BENZ,S-CLASS
12995,Lawrence,All,2020,11,NISSAN,LEAF
12996,Lawrence,All,2020,4,TESLA,MODEL S
12997,Lawrence,All,2020,7,TOYOTA,PRIUS PLUG-IN
12998,Lawrence,All,2020,7,TOYOTA,PRIUS PRIME
12999,Lawrence,BEV,2020,5,CHEVROLET,BOLT EV
13000,Lawrence,BEV,2020,11,NISSAN,LEAF
13001,Lawrence,BEV,2020,4,TESLA,MODEL S
13002,Lawrence,PHEV,2020,17,CHEVROLET,VOLT
13003,Lawrence,PHEV,2020,4,FORD,FUSION
13004,Lawrence,PHEV,2020,2,HONDA,CLARITY
13005,Lawrence,PHEV,2020,3,MERCEDES-BENZ,S-CLASS
13006,Lawrence,PHEV,2020,7,TOYOTA,PRIUS PLUG-IN
13007,Lawrence,PHEV,2020,7,TOYOTA,PRIUS PRIME
13008,Lawrence,All,2021,9,CHEVROLET,BOLT EV
13009,Lawrence,All,2021,18,CHEVROLET,VOLT
13010,Lawrence,All,2021,3,CHRYSLER,PACIFICA
13011,Lawrence,All,2021,2,FORD,C-MAX
13012,Lawrence,All,2021,2,FORD,FUSION
13013,Lawrence,All,2021,4,HONDA,CLARITY
13014,Lawrence,All,2021,2,HYUNDAI,SONATA
13015,Lawrence,All,2021,3,KIA,NIRO
13016,Lawrence,All,2021,1,MERCEDES-BENZ,S-CLASS
13017,Lawrence,All,2021,12,NISSAN,LEAF
13018,Lawrence,All,2021,10,TESLA,MODEL S
13019,Lawrence,All,2021,1,TESLA,MODEL Y
13020,Lawrence,All,2021,4,TOYOTA,PRIUS PLUG-IN
13021,Lawrence,All,2021,11,TOYOTA,PRIUS PRIME
13022,Lawrence,All,2021,4,VOLVO,XC90
13023,Lawrence,BEV,2021,9,CHEVROLET,BOLT EV
13024,Lawrence,BEV,2021,12,NISSAN,LEAF
13025,Lawrence,BEV,2021,10,TESLA,MODEL S
13026,Lawrence,BEV,2021,1,TESLA,MODEL Y
13027,Lawrence,PHEV,2021,18,CHEVROLET,VOLT
13028,Lawrence,PHEV,2021,3,CHRYSLER,PACIFICA
13029,Lawrence,PHEV,2021,2,FORD,C-MAX
13030,Lawrence,PHEV,2021,2,FORD,FUSION
13031,Lawrence,PHEV,2021,4,HONDA,CLARITY
13032,Lawrence,PHEV,2021,2,HYUNDAI,SONATA
13033,Lawrence,PHEV,2021,3,KIA,NIRO
13034,Lawrence,PHEV,2021,1,MERCEDES-BENZ,S-CLASS
13035,Lawrence,PHEV,2021,4,TOYOTA,PRIUS PLUG-IN
13036,Lawrence,PHEV,2021,11,TOYOTA,PRIUS PRIME
13037,Lawrence,PHEV,2021,4,VOLVO,XC90
13038,Lawrence,All,2022,2,CHEVROLET,BOLT EUV
13039,Lawrence,All,2022,8,CHEVROLET,BOLT EV
13040,Lawrence,All,2022,22,CHEVROLET,VOLT
13041,Lawrence,All,2022,4,CHRYSLER,PACIFICA
13042,Lawrence,All,2022,4,FORD,C-MAX
13043,Lawrence,All,2022,6,FORD,MUSTANG MACH-E
13044,Lawrence,All,2022,4,HONDA,CLARITY
13045,Lawrence,All,2022,3,HYUNDAI,SONATA
13046,Lawrence,All,2022,2,JEEP,WRANGLER
13047,Lawrence,All,2022,4,KARMA,REVERO
13048,Lawrence,All,2022,4,KIA,NIRO
13049,Lawrence,All,2022,8,NISSAN,LEAF
13050,Lawrence,All,2022,4,TESLA,MODEL 3
13051,Lawrence,All,2022,16,TESLA,MODEL S
13052,Lawrence,All,2022,6,TESLA,MODEL Y
